word, value
enabling,0.09580835061413902
designer,0.09565471726554362
submenu,0.0956104298432668
specialisations,0.09558950364589691
corresponds,0.09549809247255325
variable,0.09536243545321318
tos,0.09529931098222733
qurl,0.09529764742097434
tor,0.09525827247472037
binding,0.09522311575710773
enters,0.0951428934931755
c++,0.09510646862062541
here,0.09510581579525024
animations,0.09485215246677399
matches,0.09483780665323138
started,0.09482314872244994
implementing,0.09464354254305363
lacks,0.09449925522009532
available,0.09446877089523992
memory,0.094343775658515
implicit,0.09424702653164527
test,0.09422717885025306
enables,0.09414647581676643
shell,0.09409924844900767
display,0.09405111049552663
purpose,0.09398121138413747
idea,0.09394927489172135
qmdisubwindow,0.09392788074910641
cycles,0.09390708804130554
multisampling,0.09374051168560982
have_tick_counter,0.09373469650745392
mechanism,0.0937214104924351
escaping,0.09369197487831116
charles.yin,0.09364625983513318
server,0.09363263394110478
temp,0.09361207485198975
less,0.09356818009952181
due,0.09348054072523321
insignificant,0.09342137972513835
dzyubenko,0.09324046075344086
deletion,0.09322909116744996
introduce,0.09322536907469232
anttila,0.0932113379240036
spaces,0.09318094793707132
qquickcanvas,0.09308940870687366
prerolled,0.09296965599060059
:touchpoint,0.09285024801890056
before,0.09280826120628315
unlike,0.09273146305765424
qsimpledrag,0.09269360825419426
messages,0.0926407091319561
qiodevice,0.0926279549797376
history,0.09260646104812623
required,0.09260398927036413
authentication,0.09248015071664538
capability,0.09236645512282848
source,0.09233402631887258
your,0.09230710566043854
random,0.09215649589896202
figuring,0.09210273623466492
tst_bic,0.09209718927741051
crash,0.09207595969021412
reverse,0.09202990308403969
types,0.09198743105524138
qprocess,0.09194710105657578
alone,0.09191524237394333
string,0.09188134928281681
flag,0.09177866806699471
coordinates,0.0917473309315168
casting,0.09173197618552617
qtgui,0.09172678198665381
},0.0916771525707172
qtableview,0.0916491448879242
querying,0.091597362421453
dynamic,0.09153889048320707
implement,0.09153070438575621
workaround,0.09136174205276701
path,0.09133550484072078
after,0.0913160299985773
escape,0.09129801811650395
`,0.09120813012123108
factor,0.09116881713271141
clicking,0.09112507402896881
technique,0.09106693416833878
qglwidget,0.09099912433885038
interfaces,0.09098437925179799
afterwards,0.09084229357540607
dns,0.09075285204582745
basic-block,0.09074850877126057
johan,0.0907311347934107
qtmetadata,0.09066691249608994
interrupted,0.09066512684027354
manifest,0.09063473343849182
converted,0.0905961888757619
simplify,0.09055058516207196
peter.hartmann,0.09054385245378528
trivial,0.09051845408976078
constructor,0.09051666653582029
removal,0.09045721143484116
drag,0.09042607871944913
understand,0.0902867890894413
reasonable,0.09019804639475686
isconnected,0.09017541259527206
expand,0.0901572136208415
linux,0.09009675654074685
qtwebsockets,0.09004462758700053
complex.h,0.08992500603199005
fc_weight,0.08990681543946266
builtin,0.08987557142972946
client,0.08984320349991322
mitch,0.08978173732757569
qmacstyle,0.08974912762641907
bitmaps,0.08973363041877747
qcontiguouscache,0.08970249071717262
paint,0.08968722761461609
hausmann,0.08963531129289591
module,0.089556444999437
qregistermetatype,0.08947812517484029
tst_qfile,0.0894649475812912
bjoern.breitmeyer,0.08936065807938576
updatestate,0.08927836269140244
enabled,0.08927205111831427
allan,0.08916481398046017
if,0.08914079978694113
transport,0.08911509315172832
occasionally,0.08910491317510605
list,0.0890811070566997
ways,0.08906176526631628
wince,0.08904054248705506
power,0.08889517188072205
generator,0.08881496513883273
services,0.0888010710477829
known,0.08876223862171173
glx_none,0.08875516802072525
interpreters,0.08874950138852
characters,0.08872603901157466
ignoring,0.08866318501532078
turcotte,0.08866016890991617
capabilities,0.08865786343812943
kim,0.0885599359171465
duplicate,0.08843702744496496
q_pid,0.08827019482851028
-hostprefix,0.08820407465100288
api,0.08814576202038131
tools,0.08811867237091064
:windowdoesnotacceptfocus,0.08799222111701965
opacity,0.08770090714097023
64,0.08763734701400001
qstringliteral,0.08763231983822253
capturing,0.0875898152589798
currentcolor,0.08757156133651733
per,0.08752402871847152
feedback,0.08748291060328484
qt-project.org/msg01603.html,0.08726554363965988
aliasing,0.08723656833171844
parentheses,0.08721998892724514
operator==,0.08715379051864147
enter,0.08710394706577063
pages,0.08707083621993661
simply,0.08707042982923272
signed-off-by,0.08674655109643936
bytes,0.08674373105168343
places,0.08673149817015814
qwindows,0.08664826303720474
group,0.08660700532015074
loading,0.08654278330504894
later,0.08646445604972541
qt_abcd1,0.08644017367623746
non-latin1,0.08643023297190666
added,0.08637329642013192
call,0.08635064460949729
specifying,0.08633959293365479
32bit,0.08633148670196533
:selectrow,0.08611279726028442
andreas,0.08610544605180621
new,0.08610400646274922
qopenglwidget,0.08608617633581161
glib,0.08608053624629974
allocations,0.08598725497722626
com,0.08596738707274199
1035,0.08595451861619949
both,0.08590558089781553
factory,0.08583447337150574
qml,0.08582537508040082
accepted,0.08581982320174575
slightly,0.08581275242613629
hardware,0.08580276966094971
certificate,0.08569773137569428
forward-declaration,0.08567848801612854
shortcoming,0.08565456420183182
said,0.0856219232082367
qlayout,0.08561605513095856
merged,0.08557786047458649
t2,0.08555846847593784
johannes,0.08555332571268082
positioning,0.08547328093222209
input,0.08540869950173566
sérgio,0.08526388804117839
shown,0.08525587390694353
digia,0.0852095140144229
cost,0.08510517328977585
links,0.08510450619672026
'',0.08508122183992564
parse,0.08503728359937668
generates,0.0849917132914665
scale,0.08489339612424374
perspective,0.08486688137054443
opengl,0.08480825277045369
density,0.0848074946552515
this,0.0848042912305188
states,0.08470970671623945
excluded,0.0846925675868988
might,0.08467118622678699
'operator,0.08466449876626332
illegal,0.08465401083230972
unless,0.0845444358419627
offscreen,0.08449021975199382
monotonic,0.0844547338783741
tree,0.0843342902759711
destroy,0.08430882509459149
dumper,0.08427492529153824
hack,0.084247887134552
disabled,0.08420102099577585
threshold,0.08413579873740673
people,0.08408728738625844
exists,0.08406882174313068
alias,0.08399632107466459
user,0.08399252273661797
compiler,0.08396468943432916
improve,0.08387927340244818
qtbug-21151,0.0836208127439022
qtbase,0.08349755220115185
distance,0.08348874747753143
miettinen,0.08348314960797627
triggering,0.08346156775951385
fortunately,0.08344075083732605
qobjectprivate,0.08336718976497651
good,0.08335932401510385
incorrectly,0.08335518318095378
bin/moc,0.08320418745279312
followed,0.08315134420990944
pthread.h,0.08304760605096817
filter,0.08294938349475463
apply,0.0828463040292263
means,0.0828274197815715
priority,0.08281062543392181
sha,0.08271083608269691
token,0.08269093930721283
logging,0.08260214763383071
caller,0.08257395029067993
conditionally,0.08247450739145279
destructors,0.08247321595748265
replaced,0.0824542110785842
prefixed,0.0823957771062851
detach,0.08235963672632352
situation,0.08222795277833939
prior,0.08213513810187578
database,0.0820450522005558
from,0.08199670436290613
was,0.08190320531285034
slow,0.0818700660020113
however,0.08185974070550622
likely,0.08183508287183941
increased,0.08174783736467361
mode,0.08173361009634707
keyboard,0.08169599498311679
non-existing,0.08162010461091995
button,0.08161977272142064
gravity,0.08149074018001556
always,0.08146105432088542
prepared,0.08141285181045532
specs,0.08137405663728714
int,0.08118095735628758
brief,0.0810929462313652
qvarianthash,0.08102309703826904
generate,0.08099781421737538
parameter,0.08088208260014654
initializing,0.08086977433413267
aleixpol,0.08083061873912811
qtbug-38858,0.08079002052545547
-qdevel,0.08072836995124817
gui,0.08070683887228369
marc,0.0806781642511487
reverted,0.08055836893618107
combined,0.08050920069217682
reliably,0.08045473918318749
interpolation,0.08043485879898071
seems,0.08041548102708726
bot,0.08034504379536356
camerabin,0.08031163364648819
repeated,0.0801185667514801
different,0.08002439558943164
thread-safe,0.07998048067092896
ideal,0.07995144370943308
\inqmlmodule,0.07990676909685135
properties,0.07989627939056267
],0.07988382793397089
qwaitforwindowactive,0.07972290623001754
create,0.07938129278138661
detailed,0.07926006615161896
would,0.0792450905034973
overall,0.0792410025993983
objective-c,0.07923221588134766
qstring,0.07921504095196724
numbers,0.07921432852745056
pod,0.07919597625732422
stephen.kelly,0.0791532231434699
all,0.0791317926689742
incompatibilities,0.07906120650780697
looking,0.07897260997976575
enums,0.07889134529978037
qtestlib,0.07882944246133168
section,0.07881906543237467
svg,0.07877093677719434
show,0.07865310494195331
mark,0.07863312783754534
androidmanifest.xml,0.07861664891242981
uint64_t,0.07859236747026443
uniforms,0.07856447994709015
1.,0.07849784940481186
small,0.07847073874879806
nokia.com,0.07834677514850433
:pluginstream,0.07822121679782867
maurice,0.0781815692782402
apparently,0.0781586700015598
decouple,0.07815457880496979
dec,0.07813072949647903
significant,0.07811271864920855
-,0.07807848158569887
den,0.07807488393570695
return,0.0779779505244987
qt_no_accessibility,0.07796819508075714
non-default,0.07795991038437933
stringprep,0.07794196158647537
aurindam.jana,0.0779414176940918
directfb,0.07784543782472611
qt-project.org,0.07781212986446917
changelog,0.07781027959516415
nanoseconds,0.07776028911272685
disable,0.07773866114162263
64bit,0.07767268940806389
process,0.07767011267909159
qtry_compare,0.07762151909992099
particlecount,0.07762062549591064
qbluetoothdeviceinfo,0.07759012281894684
exceptions,0.0775853618979454
fullscreen,0.07752464711666107
signal,0.07751578393829417
qmakespec,0.07747320830821991
password,0.07744434585964138
dirty,0.07741584877173106
region,0.07736936294370228
metatypes,0.07733497023582458
manager,0.07729199528694153
\,0.07720335572957993
bounds,0.07718989749749501
:graphicscontext3dprivate,0.07718505958716075
failure,0.07714132571973922
erik,0.07711576949805021
i,0.07705026191839001
implies,0.07688177656382322
changing,0.07679655961692333
cp949,0.07673312723636627
anonymous,0.07671988721598279
ensure,0.07668401563370769
unavailable,0.07663850486278534
character,0.07658830750733614
ones,0.0765454164793482
array,0.07653859834231082
connection,0.07650650802411531
libraries,0.07637749443000014
checking,0.07636174146571885
qtsharedpointer,0.07634072005748749
thomas.senyk,0.07633863831870258
compile,0.07629913880373351
qgeoserviceprovider,0.07628399133682251
readyread,0.07627729922533036
snippets,0.07626800645481456
416365416c,0.07624381201134788
touch,0.07621768585434466
qtmsensors,0.07613564189523458
tooltip,0.07603726861998439
qsettings,0.0759177232782046
conditions,0.07583620958030224
:toplevelwindows,0.0758308507502079
maintainability,0.07580587267875671
kalland,0.07580471260007471
label,0.07578446604311466
kept,0.07575883024505206
assertion,0.07574218759934108
previous,0.07572015390671309
updatepaintnode,0.07570934295654297
sync,0.07568300647947651
unref,0.07552382349967957
though,0.07551626272891697
qtbug-21872,0.07549627621968587
entire,0.075442573428154
must,0.07536425882512156
codes,0.07536044070282234
processevents,0.07529648835770786
the,0.07521632189734608
freetype,0.07511197349854878
sletta,0.07509970189989489
multiple,0.0750799600314349
edx,0.075034499168396
qjsondocument,0.07493576407432556
initializers,0.07492208480834961
intent,0.0748777265350024
systems,0.07486343637786129
qopenglframebufferobject,0.07475774207462867
considered,0.07472869464092785
qqmlengine,0.07468504831194878
qwidgetwindow,0.07464826852083206
compared,0.07460831478238106
up,0.07458591959684303
toolchain,0.07452927405635516
standalone,0.07452119141817093
non-localized,0.0744723230600357
laszlo.agocs,0.07441147892559702
were,0.07433323015554258
renderlayer,0.07430547972520192
or,0.07415529632965807
example,0.07411945741002758
nul,0.07409841815630595
why,0.07405167352408171
automatically,0.07395805170138676
2.0,0.07385117560625076
methods,0.07384845522733835
treated,0.07370459443579118
screens,0.07368121792872746
alignment,0.07356259226799011
stmicroelectronic,0.07353832572698593
inefficient,0.07352753281593323
record,0.07350778067484498
qoffscreensurface*,0.07347232103347778
our,0.07345966541605001
math,0.07342343777418137
doc,0.07339844922187613
gallery,0.07337259501218796
values,0.07335160087512911
reviewed-by,0.07329489432953817
calculation,0.07327452003955841
center,0.07326452061533928
confused,0.07319859663645427
sergio,0.07314754174701099
alan,0.07308467409993503
register,0.0730307841530213
treats,0.07296954095363617
is,0.07293619482539669
indicating,0.07279457151889801
and/or,0.07258587330579758
accenture.com,0.07257618638686836
joao.abecasis,0.07257187882295021
clearly,0.07256488148123026
plugin,0.07255731876619964
odd,0.07245737314224243
potentially,0.07238043695688248
ambiguity,0.07236119359731674
sent,0.07233367446396086
default,0.07228274219372172
unloading,0.07227960973978043
off,0.07227463200688362
yann.bodson,0.0722547968228658
copy/paste,0.07223927229642868
:updatevalue,0.07216496020555496
function,0.07215648485285321
further,0.07211410405579954
framebuffer,0.07210834510624409
kervala,0.07210464030504227
disconnecting,0.07209707796573639
word,0.0720759219257161
creating,0.07204954698681831
(,0.07203476494649762
const,0.07197619167466958
unix,0.07197330271204312
:grab,0.07188003957271576
selected,0.07183610730701023
implemented,0.07182216612399435
woff,0.07181632767120998
qt,0.07177484106712445
works,0.07176741414745762
dpi,0.07171638273737496
able,0.07169657031772658
aurindam,0.07167069613933563
receives,0.07158742348353068
resource,0.0715687471227004
geir,0.07137181361516316
behaviour,0.07135074170461546
unfortunately,0.07134862313978374
meta,0.07132892890108956
acquire,0.07118258376916249
stripped,0.07107273396104574
address,0.07099038260904225
run,0.07096995262961303
clients,0.0709525391459465
reply,0.07085549583037694
ask,0.07082444429397583
resulted,0.07073368675385912
no,0.07050318195935512
id,0.07047607694822187
they,0.07037429191235417
mimedata,0.07035079225897789
deprecation,0.07026968244463205
boundary,0.07008733076509088
restructure,0.07007119804620743
semantic,0.07003410905599594
explicit,0.0700314475321456
mabrand,0.07001953252724238
lorn,0.06993069112873994
//,0.06991771083428627
orientations,0.06979485601186752
optimal,0.0697224959731102
delayed,0.06966495979577303
val,0.06965213268995285
utf8,0.06959290709346533
improved,0.06959245726466179
functions,0.06950103899996196
without,0.06948363821642045
belyashov,0.06947561986744404
plist,0.06937986115614574
qcameraexposure,0.06930900737643242
text,0.06921803282552161
icu,0.06920576002448797
qtwidgets,0.06919271492515691
provider,0.06918384041637182
of,0.06909595422704135
forms,0.06908536702394485
grabs,0.06907568126916885
jit,0.06905440613627434
janne,0.06903742253780365
multiinsert,0.0689464807510376
piece,0.06888268142938614
bradley.hughes,0.0688467743685064
vme,0.06879540905356407
opened,0.06878847479820252
written,0.06877202913165092
keep,0.06866768066009338
processes,0.06862656623125077
qt_gradient_quint32,0.06857186555862427
targets,0.06847934238612652
:passwordmaskdelay,0.06847654283046722
query,0.06845818913231293
port,0.06831810145729011
unicode,0.06825381641586621
qqmlxmlhttprequest,0.06825349200516939
reasons,0.06824392483880122
topi,0.06821536148587863
camera,0.06820572078227997
icon,0.06813255697488785
lancelot,0.06800564378499985
propagation,0.06799436608950298
mkspecs,0.06793977320194244
sense,0.06786532004020716
coretext,0.06779484450817108
media,0.06772428916560279
depend,0.06763891316950321
non-timed,0.06763710826635361
non,0.06763628497719765
encoding,0.06744695454835892
calculations,0.06743686553090811
karsten,0.06738506567974885
imply,0.06737881898880005
description,0.06734637849565063
g++,0.06732658731440704
difference,0.06730510791142781
ignore,0.067296038257579
relies,0.0672935452312231
cause,0.06726118766581984
lance,0.06720269471406937
minor,0.06719983907948647
intrinsics,0.06708000600337982
oliver.wolff,0.06700286616317251
these,0.06694593690335751
chain,0.06692075356841087
utility,0.06691161791483562
setmask,0.06689903140068054
changes,0.06687646660975588
cullmann,0.06678912788629532
relating,0.06674137711524963
light,0.0667060506530106
andrew.den-exter,0.06641735550430086
qnx,0.06640027144749183
fixes,0.06635884142560051
problem,0.06625380158862647
key,0.06622960408114725
override,0.06618618277403024
marius,0.06614636949130467
complain,0.06614498198032379
libc++,0.0661054290831089
name,0.06602903479735737
directly,0.0659787802759445
synchronous,0.06596813102563222
creates,0.0658354360359506
operators,0.06582645494490862
qmetatype,0.06577460958876392
declaration,0.06570444313379434
website,0.06569277743498485
=,0.06562000009472724
prepare,0.06561678896347682
can,0.0655626785994028
christopher,0.06553513308366139
qdoc,0.06546481212514431
operations,0.06545128797491391
overhead,0.06533463795979817
m.,0.06533242575824261
direct,0.0653270399197936
get_element,0.06531926244497299
accessibility,0.06517194108002716
c,0.06513770172993343
creation,0.06505937658419664
//svn.webkit.org/repository/webkit/trunk,0.06505499904354413
forward,0.0650530105146269
sign,0.0650417935103178
6,0.06503107611622129
complex,0.06501731649041176
legacy,0.06501514464616776
qunifiedtimer,0.06498787303765614
ca,0.06497119042055252
qmlscene,0.06490672118961811
char*,0.06488585937768221
janne.anttila,0.0648311423137784
simplified,0.064829520881176
olav,0.06482151369082517
qincompatibleflag,0.0648197637250026
clashes,0.06477436423301697
time,0.06474365425118081
actual,0.0647205894417835
byte,0.06468983367085457
correctly,0.0646751326758687
qmetaobject,0.06465675149645124
skipped,0.06464970608552296
threads,0.06454611590015702
skip,0.0645312188873784
symbols,0.0644986305385828
handler,0.06448336876928806
instantiation,0.06434896091620128
events,0.06432480355160254
type,0.06427864477364827
supports,0.06418171711266041
consequently,0.06416040658950806
lhs,0.06411514182885487
sse2,0.06408407849570115
object,0.06405436010876049
definition,0.06402689187477033
convention,0.0638541605323553
doing,0.06381502990489421
rhel,0.06378517299890518
lam,0.06377331136415403
qtobject,0.06377080331246059
back,0.0637685933248385
false,0.06367523990775226
around,0.06364322101904286
d,0.06354169324040412
offsets,0.06350101033846538
xlib,0.0634958229959011
0x80ff,0.06327719241380692
len,0.06316381692886353
variant,0.06312458713849385
either,0.06310840313763995
those,0.06309242960479525
resizing,0.06309195856253307
convenience,0.06293117403984069
synchronously,0.06290645524859428
..,0.06288940211137135
handlers,0.062800249705712
got,0.06279580775075234
constexpr,0.06278796928624313
allows,0.06277950966785498
throw,0.06273168716579676
value,0.06265009276542531
arg,0.0626053512096405
.cpp,0.06241133336776069
expired,0.06237189161280791
favor,0.06227324530482292
maximum,0.0621223408728838
geoclue,0.06208740174770355
glyph,0.062026056376370514
nsapp,0.06201569363474846
unify,0.0620089303702116
having,0.061933095704565254
:fromopenglcontext,0.06179627403616905
bumberger,0.06178901838817789
restore,0.06176868826150894
qcoreapplication,0.06175151758361608
latest,0.06174911345754351
qdnslookup,0.06169003744920095
sampling,0.061680943705141544
pc,0.06167813390493393
textinput,0.06163103381792704
point,0.06162485264001354
allow,0.06144341513175856
joerg,0.06141712317435906
notification,0.06140693028767904
256,0.06136222928762436
expression,0.06135479839784758
mailing,0.061303168535232544
qtest,0.06119081803730556
docs,0.061185286446873634
harmer,0.06117765462646882
sender,0.06112975347787142
prefetch,0.06112104468047619
eg,0.06105097942054272
mask,0.06100546848028898
operator,0.06092651236964309
table,0.060837781855038235
very,0.06077223957369202
gtk3,0.06077108780543009
whole,0.060626306171928136
quit,0.060615792870521545
callee,0.06058171888192495
updatepolish,0.06038669620951017
qqmlpropertymap,0.060344092858334385
amount,0.06029469706118107
qt_sanity_bot,0.06028768625173743
writingsystem=0,0.060052148066461086
volume,0.060038061546427865
forget,0.05993235111236572
studio,0.05989111711581548
put,0.05983688309788704
qmenu,0.059686619619076904
enough,0.05968228785786778
editable,0.0596710205078125
define,0.0596501726585512
qheaderview,0.05964609111348788
lc_all,0.05960593124230703
updates,0.05957349899568056
qtdeclarative,0.059520463434247564
kevin.krammer,0.05950931571424008
velocity,0.05925127491354942
viewport,0.05921701980488641
vector,0.05917365998029709
windows,0.059125182399469796
slower,0.059108003973960876
cache,0.05904123196766401
==,0.05896074640063139
jørgen,0.05895270001039737
ie,0.05894547328352928
1.4,0.05894277493158976
drive,0.05889744684100151
:vector,0.05882725119590759
introduces,0.05880496118749891
_unwind_raiseexception,0.05879361554980278
called,0.05874521312601727
knows,0.05873969942331314
none,0.05866227637637745
tiles-related,0.05859348550438881
unused,0.058516534750886036
qopenglmultigroupsharedresource,0.05848117545247078
rafael,0.058474243009606235
field,0.058402211560557284
column,0.05838527778784434
impact,0.05803544260561466
whitespace,0.05791458114981651
are,0.05790623429562575
kdab.com,0.0578341755386744
storage,0.05781465305699385
note,0.057779665669057005
unwind,0.057769883734484516
find,0.057709400689131336
listing,0.057639886935551964
late,0.05760499214132627
where,0.057581283072450834
bar,0.0575754027813673
mean,0.05734844645485282
edi,0.05726642906665802
chosen,0.05724379979074001
certificates,0.05721505861729383
gastal,0.057162672695186406
omit,0.057149358093738556
agent,0.057076651602983475
3.4,0.057072738806406655
:key_unknown,0.05705801397562027
.js,0.05695640668272972
previously,0.056921012507102985
qbasicatomic,0.05691997706890106
b,0.05691773928701878
mftransform,0.05688871443271637
environment,0.05687574359277884
signals,0.056722697264790026
qcocoaapplicationdelegate,0.056692980229854584
alexander.blasche,0.05669008645095996
cleaning,0.05666270852088928
exception,0.05666223138541682
pen,0.0565597265958786
typedefs,0.05652576064070066
zero,0.05651695813451495
cases,0.05635204141003054
conversion,0.05635136439321706
initialize,0.05630163111103078
shienkov,0.05626650929899012
total,0.05619253714879354
break/continue,0.05618587632973989
hunger,0.05618412047624588
report,0.0561652284167293
iteration,0.05615601440270742
ulf.hermann,0.05612123152241111
flawed,0.05600892752408981
dropped,0.05598036448160807
swap,0.05597200393676758
requirement,0.05585552752017975
upstream,0.05580766840527455
phi,0.05573413372039795
then,0.05559870914097816
allowing,0.05556775182485581
evaluation,0.055411625520459244
qmake_target_bundle_prefix,0.055401358753442764
applies,0.05539598781615496
metrics,0.055334695428609845
produced,0.05518898740410805
assigning,0.05502865631133318
initializer,0.05501110479235649
duplicated,0.05499908531253988
expansion,0.054965201299637556
unsigned,0.05494888194582679
replies,0.054909609258174896
tifftag_resolutionunit,0.054855906404554844
points,0.054779504679820755
thumb,0.0547571836039424
obtained,0.05464590837558111
gabriel.dedietrich,0.05459355458484164
bindings,0.054570776203440294
copying,0.054541065490671566
keys,0.05446192106375328
adams,0.05444758588617498
qpagedpaintdevice,0.054399217246100307
groupbox,0.054384528348843254
backend,0.054375705043120046
handle,0.05431535346178862
include,0.05424752536877666
indication,0.05421686669190725
mac,0.05419988519347766
yard,0.05418800376355648
probably,0.054184407173168095
iconv_open,0.05415172874927521
working,0.05414045525386053
kandeler,0.05404030717909336
resolves,0.05396631732583046
webcore,0.05391635545870153
disk,0.05373657246430715
has,0.05372351843752707
needlessly,0.053707813223203026
qmimetype,0.053581006824970245
lastposition,0.05349906161427498
accept,0.05335989444865845
dtor,0.05333020289738973
particles,0.053314095735549925
high-dpi,0.053248164909226556
eike.ziller,0.0532357282936573
right,0.053136172518134114
mingw,0.05309129785746336
removed,0.053051301800749365
4.5,0.053041625022888186
allan.jensen,0.05288180780525391
sets,0.052706926362589
:disconnect,0.05258139967918396
comparing,0.0525258609559387
mat4,0.05252331495285034
for,0.052510090504342015
two,0.0524672850176854
offset,0.05234768592259463
invalidate,0.05232034126917521
min/max,0.052161598578095436
increment/decrement,0.05213733855634928
rate,0.05210559302940965
speed,0.05200860952027142
get,0.052003780088184036
as,0.05199868910786817
live,0.05194646120071411
following,0.05188540380913764
launch,0.051858089864254
qt-5304,0.05184692144393921
widgets,0.05175187987716574
\since,0.05167723558843136
run-time,0.05164360503355662
bin/rcc,0.05162869533523917
still,0.05161386447311458
break,0.05159547010605985
via,0.05159402498975396
posted,0.05153535337497791
jeremy,0.051501491417487465
mixed,0.0515012051910162
boms,0.0514976792037487
drain,0.05139189213514328
asm,0.051342728547751904
specifies,0.05126463373502096
qsgcontext,0.0511209636926651
qelapsedtimer,0.05110048456117511
precision,0.05101002628604571
migration,0.05099688470363617
namespaced,0.050978556441675336
computed,0.05094630643725395
exactly,0.05087643523107876
reviewed,0.05086106703051233
qconfig.h,0.05085692803064982
detected,0.05074823399384817
shared,0.050725368410348894
positioned,0.05071336030960083
authority,0.050676835079987846
integrity,0.05058632045984268
pow,0.050538440545399986
d3dcompiler,0.05051537975668907
define-true-false,0.050392127991653976
objc-mode,0.05035579577088356
send,0.05031941071640523
couple,0.0502964556734595
assumes,0.05025324349602064
skipping,0.050183895975351334
versions,0.050161892865227334
declarations,0.05010378733277321
modal,0.05002309940755367
qabstractsocket,0.049959611147642136
qlist,0.049923129845410585
other,0.04988367081190763
did,0.04986418700776994
wheel,0.04981964950760206
positioner,0.04978364954392115
qvariantmap,0.0497392068306605
vendor,0.04971140871445338
execute,0.049547982215881345
providers,0.049523547291755676
document,0.04950864314052619
msvc2010,0.049487408623099326
//www.mail-archive.com/development,0.049483263244231544
say,0.049411031603813174
continuation,0.04938521981239319
maybeupdate,0.04934493203957876
backends,0.04930513600508372
method,0.04923366881388275
copy,0.04923260324832165
reviewed-on,0.04913184963303005
much,0.049119926308048886
username,0.04909974088271459
forth,0.048922549933195114
positions,0.04889709192017714
qbluetoothlocaldevice,0.04880720376968384
drags,0.0487973615527153
undefined,0.04878742663588907
qtimezone,0.04876033938489854
adaptation,0.04874239908531308
goffart,0.04864596011472887
taking,0.04863226330942578
explicitly,0.048331658045450844
msvc2011,0.048287177458405495
condition,0.048262674982349076
startdrag,0.04822611156851053
fall,0.04821432419121265
getextractedtext,0.048097316175699234
identifier,0.04806686618498394
examples,0.047965036498175725
shawn.rutledge,0.04793118579934041
corrected,0.04791821166872978
generally,0.047898825258016586
gmail.com,0.04784042165870322
tried,0.04764139503240585
:type,0.04761609733104706
==14189==,0.04759584969052902
mutz,0.047592093646526334
issue,0.04755763316320048
reason,0.04751380810260095
rather,0.047428933488529015
anything,0.04742020581449781
primary,0.04740825155749917
but,0.04740605611004867
loader,0.0473611212589524
purposes,0.04735984466969967
status,0.04733479718367259
zorder,0.04732944443821907
getters,0.04728312115184963
laszlo.p.agocs,0.04726063460111618
me,0.04723931849002838
t*,0.04721825337037444
ascii,0.04711602721363306
avoids,0.047111465237461604
code,0.047100826182751465
1,0.047095084231760766
-1,0.04706637108964579
qsgloader,0.04695618152618408
pending,0.04684905366351207
winrtrunner,0.046825100268636434
bring,0.04678317850145201
result,0.046747651042007815
qnsview,0.04664897322654724
wrappers,0.04661432902018229
qfindtestdata,0.04650973305106163
state,0.04648781647248303
qobject,0.046470288187265396
lincoln,0.04646950960159302
pixels,0.04643680329900235
expected,0.04643565233175953
template,0.04643285535275936
show_sys,0.04640478268265724
gunnar,0.04636412344587457
way,0.04634059909065919
:evaluate,0.046329397708177567
ntlm,0.04630820453166962
ignored,0.04625931087260445
atomic,0.046153721484270965
within,0.04608092166664493
playing,0.04607472941279411
x64,0.04606401473283768
:infinite,0.04603536054491997
gpos,0.04601507890038192
scrollbar,0.04598947366078695
:pos,0.0459412008523941
qwintaskbarbutton,0.04589192196726799
:handlemousepressevent,0.045874961419031024
sizeof,0.0457619696855545
form,0.045739499107003215
etc,0.04570701125670563
origin,0.045681826770305634
receiving,0.045587477087974546
full,0.04558025232770226
cursor,0.04556091936208996
locale,0.045546560124917465
prerelease,0.045524220913648605
:ignoremessage,0.045510063568751015
follow-up,0.04550611972808838
ending,0.04550087824463844
makefile,0.045489758253097534
some,0.04534552181976732
accuracy,0.045314109325408934
uninitialised,0.045291985074679054
obvious,0.04522121697664261
initialization,0.045171088202753
closed,0.04507484566420317
qpainter,0.04496615406657968
embedded,0.04491517320275307
newly,0.044899374479427934
qquickbaseimage,0.04487740248441696
using,0.04484017580980435
qregexp,0.04473725268617272
move,0.04472561790881788
layouts,0.04469231143593788
qwebsettings,0.04443132504820824
liu,0.044357236474752426
formatter,0.044270368913809456
ugly,0.044245317578315735
git,0.04423020174726844
julien,0.04422633846600851
riitta-leena.miettinen,0.04414152602354685
compression,0.044110313057899475
qdeclarative,0.044074367731809616
:renderlayercompositor,0.044045448303222656
qplatformwindow,0.044035401195287704
upon,0.04400746524333954
evdevkeyboard,0.043916329741477966
indexing,0.043818484991788864
abstraction,0.04375852644443512
navigation,0.043752878066152336
robin,0.0437360317632556
-log-progress,0.0436866395175457
quiloader,0.04352839570492506
system,0.043511270390202604
switching,0.04349058742324511
rgba8888,0.04348353420694669
hex,0.04345060884952545
qsggeometry,0.043393982108682394
andras,0.043319190541903176
qprogressbar,0.04331115819513798
fontengine,0.043237505635867514
intrin.h,0.043212879449129105
:close,0.04313311353325844
includes,0.04313181865248172
wrapped,0.0431170754134655
indicate,0.043095968663692474
volker.krause,0.04307639226317406
made,0.043052283974247985
\reimp,0.04299119859933853
causes,0.04287955179237402
data,0.04285801253237603
connect,0.04276331141591072
